Gender;Age at enrollment;Scholarship holder;Admission grade;Debtor;Curricular units 1st sem (enrolled);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade)
0;19;0;114.8;0;6;4;12.25;6;3;11.0
0;19;0;127.0;0;6;6;12.0;6;4;12.75
0;19;0;131.3;0;8;7;14.731.428.571.428.500;8;7;14.731.428.571.428.500
0;18;0;137.1;0;0;0;0.0;0;0;0.0
0;21;0;120.0;0;13;13;13.615.384.615.384.600;12;12;14.25
0;27;0;139.0;0;5;5;15.8;5;5;14.8
0;19;0;129.1;0;6;6;14.666.666.666.666.600;6;6;14.571.428.571.428.500
0;25;0;128.2;0;5;0;0.0;5;0;0.0
0;18;1;120.8;0;8;7;14.654.285.714.285.700;8;7;14.654.285.714.285.700
0;24;0;135.8;0;8;7;12.401.428.571.428.500;8;7;12.401.428.571.428.500
0;20;0;118.9;0;7;7;115.875;8;7;14.071.428.571.428.500
0;26;0;140.0;0;5;5;14.0;5;5;15.6
0;20;1;127.1;0;6;6;12.333.333.333.333.300;6;6;11.833.333.333.333.300
0;18;0;137.0;0;5;5;14.0;5;5;15.4
0;19;0;127.4;0;6;6;1.523.076.923.076.920;6;6;12.375
0;23;0;97.0;0;6;5;11.6;6;3;11.0
0;18;1;126.3;0;7;6;11.6;7;6;11.6
0;18;0;127.5;0;7;0;0.0;8;0;0.0
0;19;1;126.6;0;7;7;12.901.428.571.428.500;8;8;13.094.444.444.444.400
0;30;0;120.0;0;7;7;14.142.857.142.857.100;5;5;14.8
0;29;0;140.0;0;6;0;0.0;6;0;0.0
0;19;0;131.5;0;8;8;1.325.375;8;8;1.325.375
0;20;0;112.2;0;7;7;13.785.714.285.714.200;8;8;14.1
0;20;0;150.5;0;7;6;13.916.666.666.666.600;7;6;13.916.666.666.666.600
0;19;0;121.0;0;6;6;13.5;6;6;13.571.428.571.428.500
0;20;0;112.2;0;5;3;11.333.333.333.333.300;5;2;10.666.666.666.666.600
0;21;0;129.4;0;5;0;0.0;5;0;0.0
0;19;0;114.4;0;6;5;11.5;6;4;14.6
0;18;1;120.3;0;8;7;12.082.857.142.857.100;8;7;12.082.857.142.857.100
0;27;1;120.0;0;6;6;11.833.333.333.333.300;6;5;12.8
0;19;1;114.5;0;5;5;13.4;5;5;12.4
0;19;1;127.8;0;7;0;0.0;7;0;0.0
0;19;0;124.6;0;6;5;14.2;6;6;14.571.428.571.428.500
0;18;1;130.3;0;8;7;13.814.285.714.285.700;8;7;13.814.285.714.285.700
0;20;1;118.2;0;6;4;11.25;6;6;10.5
0;18;1;118.8;0;6;6;14.5;6;6;13.666.666.666.666.600
0;19;0;133.0;0;6;0;0.0;6;0;0.0
0;36;0;129.0;0;7;6;11.3;7;6;11.3
0;18;0;100.0;0;2;0;0.0;4;1;16.0
0;18;0;120.7;1;5;1;12.0;5;3;12.0
0;19;0;132.5;0;8;7;12.3;8;7;12.3
0;18;1;120.3;0;8;7;12.694.285.714.285.700;8;7;12.694.285.714.285.700
0;18;0;114.6;0;5;4;11.0;5;4;11.0
0;19;1;116.5;0;6;6;13.0;6;6;14.166.666.666.666.600
0;19;1;127.8;0;7;7;144.125;8;8;16.05
0;18;0;129.9;0;7;7;1.292.875;8;8;140.625
0;20;0;118.9;0;6;6;13.333.333.333.333.300;6;5;12.8
0;20;1;114.3;0;6;5;12.8;6;5;12.8
0;20;0;114.8;0;8;7;14.402.857.142.857.100;8;7;14.402.857.142.857.100
0;18;1;123.0;0;8;7;13.381.428.571.428.500;8;7;13.381.428.571.428.500
0;18;0;122.1;0;7;7;1.413.125;8;8;1.398.375
0;19;0;123.7;0;5;5;11.714.285.714.285.700;5;5;12.6
0;19;0;132.4;0;5;5;11.8;5;4;11.25
0;44;0;114.8;0;6;6;11.166.666.666.666.600;6;2;11.0
0;32;0;130.0;0;6;0;0.0;6;0;0.0
0;22;0;122.3;0;6;5;13.6;6;5;12.0
0;36;0;152.4;0;12;12;13.846.153.846.153.800;12;11;14.090.909.090.909.000
0;18;1;120.1;0;6;6;12.5;6;6;13.333.333.333.333.300
0;20;0;155.1;0;5;5;16.4;5;5;14.6
0;20;1;124.5;0;11;11;13.818.181.818.181.800;11;11;13.454.545.454.545.400
0;19;0;126.9;0;6;5;10.6;6;4;10.5
0;24;0;153.2;1;5;5;10.2;5;5;12.2
0;20;0;129.8;0;6;5;10.6;6;4;10.4
0;27;0;135.0;0;10;9;11.444.444.444.444.400;11;5;10.8
0;20;0;131.3;0;6;5;14.333.333.333.333.300;8;8;12.625
0;23;1;125.2;0;16;16;13.0;13;13;13.266.666.666.666.600
0;18;1;141.3;0;8;8;13.31;8;8;13.31
0;18;1;117.1;0;6;5;10.571.428.571.428.500;6;5;12.2
0;20;1;126.5;0;8;7;13.487.142.857.142.800;8;7;13.487.142.857.142.800
0;20;1;120.1;0;6;6;12.333.333.333.333.300;6;6;11.833.333.333.333.300
0;23;0;128.4;0;6;6;11.875;6;5;12.833.333.333.333.300
0;20;0;140.0;0;7;6;13.966.666.666.666.600;7;6;13.966.666.666.666.600
0;28;0;110.0;0;5;0;0.0;5;0;0.0
0;21;0;116.8;0;5;4;11.5;5;5;12.8
0;21;0;104.5;0;2;2;12.5;7;0;0.0
0;28;0;140.0;0;7;0;0.0;8;0;0.0
0;18;0;113.2;0;7;6;11.98;8;7;13.225
0;21;1;118.6;0;6;5;13.2;6;5;11.8
0;19;0;123.8;0;7;6;11.614.285.714.285.700;8;8;140.375
0;18;1;126.7;0;8;7;14.314.285.714.285.700;8;7;14.314.285.714.285.700
0;19;0;133.8;0;7;0;0.0;8;0;0.0
0;20;0;140.0;0;6;6;12.666.666.666.666.600;6;2;13.0
0;20;1;100.6;0;7;6;12.766.666.666.666.600;8;7;12.128.571.428.571.400
0;18;1;132.7;0;6;6;12.666.666.666.666.600;6;5;12.2
0;20;0;106.6;0;6;6;11.5;6;4;10.571.428.571.428.500
0;31;0;140.4;0;6;5;11.4;6;4;11.75
0;19;1;128.3;0;7;7;1.470.625;8;8;144.775
0;19;1;118.6;0;7;6;11.814.285.714.285.700;8;7;13.542.857.142.857.100
0;23;0;123.4;0;6;6;13.0;6;6;11.875
0;19;0;124.0;0;6;6;14.857.142.857.142.800;6;6;13.333.333.333.333.300
0;20;0;121.3;0;7;6;12.6;7;6;12.6
0;22;0;101.0;1;6;5;13.333.333.333.333.300;6;4;11.4
0;18;0;116.9;0;7;6;10.666.666.666.666.600;7;6;12.833.333.333.333.300
0;27;0;130.0;1;5;2;11.5;5;1;11.0
0;29;0;120.0;0;7;1;10.0;7;0;0.0
0;18;0;130.4;0;6;5;11.8;6;5;12.2
0;18;0;118.7;0;6;5;11.8;6;6;12.666.666.666.666.600
0;18;0;131.5;0;8;8;1.277.125;8;8;1.277.125
0;20;0;120.4;0;5;3;11.333.333.333.333.300;5;5;12.6
0;18;0;129.1;0;6;6;12.666.666.666.666.600;6;5;14.6
0;18;0;132.0;0;6;5;12.2;6;4;10.833.333.333.333.300
0;28;0;130.0;0;5;1;12.0;4;0;0.0
0;18;1;132.8;0;8;7;11.721.428.571.428.500;8;7;11.721.428.571.428.500
0;27;0;143.7;0;7;4;14.0;7;3;12.525
0;26;0;152.8;0;7;7;14.75;7;5;13.8
0;18;0;133.5;0;6;6;12.666.666.666.666.600;6;6;13.666.666.666.666.600
0;18;0;146.2;0;5;4;13.0;5;5;14.0
0;21;0;115.2;0;5;0;0.0;5;0;0.0
0;18;0;120.7;0;6;4;10.75;6;0;0.0
0;32;0;101.8;0;5;0;0.0;5;0;0.0
0;28;0;100.0;0;5;4;12.5;5;4;11.75
0;40;0;121.9;0;4;0;0.0;5;0;0.0
0;39;0;120.4;1;5;0;0.0;4;0;0.0
0;39;0;120.4;1;6;0;0.0;6;0;0.0
0;50;0;148.8;0;6;6;12.5;6;5;12.4
0;23;0;123.0;0;6;5;12.8;6;3;11.666.666.666.666.600
0;48;0;100.0;0;6;1;10.0;6;1;11.0
0;23;0;112.1;0;6;4;11.25;6;5;10.2
0;18;1;126.8;0;8;7;12.61;8;7;12.61
0;18;0;115.9;0;5;2;12.0;5;5;12.6
0;20;0;132.5;0;6;5;13.0;6;6;13.5
0;18;1;132.2;0;5;4;12.0;5;5;13.0
0;18;0;183.5;0;7;4;12.0;8;0;0.0
1;31;0;136.0;0;5;1;12.0;5;1;11.0
1;24;0;100.9;0;5;1;12.0;5;3;10.5
1;24;0;114.5;0;0;0;0.0;0;0;0.0
1;26;0;110.3;1;5;0;0.0;5;0;0.0
1;18;0;137.2;1;6;5;13.625;6;4;11.75
1;19;1;116.9;0;5;3;11.666.666.666.666.600;5;3;11.666.666.666.666.600
1;22;0;121.8;0;6;0;0.0;6;0;0.0
1;18;0;127.3;0;8;7;11.69;8;7;11.69
1;20;0;120.0;1;6;0;0.0;6;0;0.0
1;25;0;150.0;0;0;0;0.0;0;0;0.0
1;24;0;100.0;0;5;4;11.5;5;5;11.285.714.285.714.200
1;27;0;150.0;0;5;1;14.0;5;0;0.0
1;21;0;116.9;0;6;5;11.0;6;5;12.4
1;21;0;140.0;0;6;6;12.857.142.857.142.800;6;6;13.166.666.666.666.600
1;19;0;122.1;0;6;4;12.5;6;6;11.333.333.333.333.300
1;28;0;160.0;0;7;7;14.528.571.428.571.400;8;8;15.018.181.818.181.800
1;20;0;118.4;0;5;5;10.0;5;2;12.0
1;21;1;150.0;0;6;6;13.0;6;6;12.625
1;18;1;144.9;0;7;7;15.957.142.857.142.800;8;8;15.188.888.888.888.800
1;18;1;121.1;0;5;5;13.2;5;5;12.6
1;20;0;121.8;0;5;4;10.2;5;3;11.0
1;25;0;146.8;0;5;5;14.2;5;2;13.5
1;22;0;138.0;1;6;6;12.625;6;2;14.5
1;18;0;138.0;0;8;6;13.496.666.666.666.600;8;6;13.496.666.666.666.600
1;19;0;116.3;0;5;5;13.25;5;5;11.0
1;19;0;122.5;0;5;3;12.0;5;3;12.0
1;25;0;115.0;1;6;4;13.0;6;4;13.75
1;21;0;115.0;1;11;9;1.177.777.777.777.770;8;3;13.666.666.666.666.600
1;19;0;119.8;0;5;2;11.0;6;0;0.0
1;20;0;95.0;0;5;0;0.0;5;0;0.0
1;25;0;150.0;0;14;14;12.428.571.428.571.400;9;6;10.857.142.857.142.800
1;20;0;117.8;0;5;3;11.0;5;3;12.0
1;18;0;144.2;0;0;0;0.0;0;0;0.0
1;23;0;130.0;1;6;3;11.5;6;3;10.666.666.666.666.600
1;23;0;128.2;0;8;8;125.075;8;8;125.075
1;21;0;135.3;0;12;11;12.090.909.090.909.000;12;11;12.0
1;20;0;143.9;0;5;2;11.0;5;3;12.666.666.666.666.600
1;25;0;140.7;0;5;1;10.0;5;2;11.333.333.333.333.300
1;18;0;130.4;0;6;6;13.5;6;5;13.2
1;22;0;123.2;0;6;6;14.166.666.666.666.600;6;6;13.625
1;27;0;118.0;0;6;6;14.0;6;6;14.714.285.714.285.700
1;25;0;120.0;0;3;0;0.0;3;0;0.0
1;18;0;118.9;0;5;3;11.666.666.666.666.600;5;3;11.333.333.333.333.300
1;20;0;117.2;0;5;5;14.6;5;5;14.2
1;27;0;120.0;0;6;5;13.0;6;5;11.5
1;20;0;118.1;0;6;6;12.166.666.666.666.600;6;6;12.0
1;22;0;124.8;0;5;0;0.0;5;1;12.0
1;19;0;106.5;0;5;3;10.5;5;3;10.8
1;20;0;116.8;0;5;3;12.4;5;5;10.833.333.333.333.300
1;19;0;109.3;0;0;0;0.0;0;0;0.0
1;29;0;120.0;0;5;0;0.0;5;0;0.0
1;19;0;137.5;0;8;7;13.828.571.428.571.400;8;7;13.828.571.428.571.400
0;28;1;150.0;0;5;5;10.6;5;5;10.2
0;20;0;120.4;0;6;6;11.5;6;6;11.666.666.666.666.600
0;20;0;136.7;0;6;4;13.5;6;6;13.625
0;31;0;118.5;0;6;0;0.0;6;0;0.0
0;18;0;133.0;0;7;7;125.375;8;7;12.614.285.714.285.700
0;19;0;128.8;0;6;6;14.833.333.333.333.300;6;6;13.285.714.285.714.200
0;18;0;133.0;0;5;4;12.0;5;4;12.8
0;19;0;102.0;0;6;5;11.8;6;5;11.6
0;18;1;133.9;0;5;5;15.0;5;5;15.2
0;19;0;127.0;0;5;3;12.0;5;5;13.2
0;18;1;120.4;0;6;6;12.833.333.333.333.300;6;6;12.285.714.285.714.200
0;19;0;124.5;0;6;6;11.666.666.666.666.600;6;3;12.0
0;19;0;123.9;0;7;7;121.625;8;8;13.825
0;18;0;117.8;0;6;6;13.833.333.333.333.300;6;6;14.555.555.555.555.500
0;19;0;126.7;0;7;4;12.45;7;5;11.7
0;20;1;110.0;0;6;6;12.125;6;6;13.571.428.571.428.500
0;20;0;134.7;0;6;5;13.4;6;4;13.0
0;20;0;113.2;1;6;6;13.333.333.333.333.300;6;5;14.0
0;29;0;141.0;0;15;11;11.454.545.454.545.400;13;11;11.545.454.545.454.500
0;20;1;111.5;0;6;4;12.0;6;3;10.0
0;31;0;140.0;1;7;6;12.666.666.666.666.600;7;5;12.6
0;20;0;134.3;0;6;6;12.666.666.666.666.600;6;6;1.377.777.777.777.770
0;21;0;125.3;0;18;18;1.188.888.888.888.880;13;13;11.461.538.461.538.400
0;23;0;140.0;0;6;0;0.0;6;0;0.0
0;21;0;119.6;1;6;4;13.0;6;4;11.6
0;24;0;170.0;0;7;7;16.885.714.285.714.200;8;8;15.744.444.444.444.400
0;27;0;150.5;0;6;6;12.5;6;6;12.333.333.333.333.300
0;18;1;128.0;0;7;7;13.055.555.555.555.500;8;8;158.125
0;21;0;108.7;0;0;0;0.0;0;0;0.0
0;19;1;121.6;1;5;0;0.0;5;0;0.0
0;19;1;125.3;0;8;7;12.355.714.285.714.200;8;7;12.355.714.285.714.200
0;18;0;117.6;0;6;0;0.0;6;0;0.0
0;18;1;124.3;0;7;5;11.98;7;5;11.98
0;20;1;106.1;1;7;7;13.857.142.857.142.800;7;7;12.571.428.571.428.500
0;24;0;139.9;0;6;5;13.0;6;6;14.166.666.666.666.600
0;20;0;110.8;0;6;6;12.833.333.333.333.300;6;6;11.166.666.666.666.600
0;20;0;118.0;0;5;4;11.0;5;5;13.2
0;19;1;117.8;0;8;7;12.357.142.857.142.800;8;7;12.357.142.857.142.800
0;18;1;127.5;0;8;7;13.857.142.857.142.800;8;7;13.857.142.857.142.800
0;20;1;129.7;0;6;6;12.333.333.333.333.300;6;6;10.666.666.666.666.600
0;20;0;130.6;0;7;7;12.847.142.857.142.800;8;8;13.788.888.888.888.800
0;19;1;126.3;0;7;6;12.339.999.999.999.900;8;8;1.301.875
0;19;0;140.0;0;6;5;12.666.666.666.666.600;6;4;11.75
0;20;0;105.0;0;6;6;13.833.333.333.333.300;6;6;12.5
0;19;0;114.6;0;5;2;10.75;5;2;10.0
0;19;0;114.6;0;6;4;13.25;6;4;10.25
0;18;1;131.0;0;8;8;1.373.125;8;8;1.373.125
0;23;1;109.0;0;6;6;13.333.333.333.333.300;6;3;12.666.666.666.666.600
0;21;0;132.0;0;6;5;12.0;6;5;10.8
0;23;0;130.0;0;9;9;1.088.888.888.888.880;8;6;11.333.333.333.333.300
0;19;0;109.5;0;7;7;13.025;8;8;13.811.111.111.111.100
0;18;0;115.9;0;6;6;13.0;6;6;14.166.666.666.666.600
0;19;0;131.6;0;6;5;11.8;6;5;12.0
0;25;1;120.0;0;8;7;12.042.857.142.857.100;8;7;12.042.857.142.857.100
0;19;0;109.7;0;6;5;12.2;6;4;13.0
0;19;1;136.4;0;7;7;128.375;8;8;15.5
0;24;1;120.0;1;7;7;11.0;8;7;11.7
0;18;1;132.6;0;6;6;13.5;6;5;14.0
0;19;1;112.9;0;6;6;12.125;6;6;12.714.285.714.285.700
0;18;1;134.3;0;8;7;1.262.857.142.857.140;8;7;1.262.857.142.857.140
0;27;0;123.2;0;5;3;10.666.666.666.666.600;5;4;11.4
0;19;0;117.2;0;6;5;11.2;6;5;11.6
0;18;1;129.8;0;6;6;12.666.666.666.666.600;6;6;11.833.333.333.333.300
0;34;0;158.0;1;6;4;13.5;6;0;0.0
0;18;0;116.5;0;5;3;11.666.666.666.666.600;5;2;11.0
0;18;0;121.0;0;5;2;10.5;5;3;12.333.333.333.333.300
0;18;0;133.8;0;8;8;1.426.875;8;8;1.426.875
0;20;0;115.0;1;6;0;0.0;6;0;0.0
0;19;1;131.8;0;5;2;10.5;5;3;13.333.333.333.333.300
0;21;0;121.0;0;6;5;11.2;6;1;10.0
0;26;0;152.4;0;5;5;12.0;5;5;14.833.333.333.333.300
0;27;0;110.2;0;7;7;12.228.571.428.571.400;8;8;132.125
0;20;0;113.5;0;5;4;11.5;5;4;10.75
0;18;0;144.4;0;6;6;15.375;6;6;16.428.571.428.571.400
0;23;0;143.3;0;12;9;13.666.666.666.666.600;9;6;13.5
0;24;0;100.0;0;8;7;12.614.285.714.285.700;8;7;12.614.285.714.285.700
0;19;1;126.3;0;6;5;12.2;6;6;11.5
0;19;0;115.9;0;6;4;11.75;6;4;11.0
0;19;1;114.9;1;6;5;11.4;6;3;10.0
0;18;0;121.0;1;6;5;10.6;6;2;10.0
0;22;0;112.3;0;16;13;10.923.076.923.076.900;13;11;11.454.545.454.545.400
0;20;0;127.0;0;6;5;12.4;6;5;12.4
0;25;0;120.0;0;6;0;0.0;6;0;0.0
0;21;0;180.0;0;6;6;15.833.333.333.333.300;6;6;15.5
0;19;0;117.4;0;7;5;11.8;7;6;11.708.333.333.333.300
0;18;0;115.8;0;6;6;12.571.428.571.428.500;6;6;13.666.666.666.666.600
0;18;0;136.5;0;5;3;12.0;5;4;13.25
1;19;0;129.0;0;7;7;133.625;8;8;14.444.444.444.444.400
0;19;1;137.6;0;5;5;15.4;5;5;16.0
0;18;0;129.5;1;6;5;12.2;6;4;11.75
0;20;1;129.1;0;11;11;12.818.181.818.181.800;11;11;13.545.454.545.454.500
0;19;0;130.2;0;7;0;0.0;8;0;0.0
0;28;0;134.3;0;17;17;13.394.736.842.105.200;17;17;13.554.736.842.105.200
0;20;1;138.4;0;6;6;14.25;6;6;11.0
0;30;0;120.0;0;11;9;13.444.444.444.444.400;7;7;14.714.285.714.285.700
0;19;1;123.5;0;7;7;12.285.714.285.714.200;8;8;117.375
0;22;0;116.1;0;6;6;11.666.666.666.666.600;6;5;13.2
0;18;0;110.8;0;6;6;12.166.666.666.666.600;6;6;13.5
0;23;0;142.8;0;6;2;10.0;6;2;11.0
0;18;0;155.5;0;6;6;14.0;6;6;15.0
0;18;0;126.7;0;6;5;11.833.333.333.333.300;6;4;12.0
1;50;0;163.5;1;6;1;15.0;5;0;0.0
0;19;1;161.9;0;0;0;0.0;0;0;0.0
0;22;0;123.3;0;6;6;10.833.333.333.333.300;6;6;10.666.666.666.666.600
0;23;1;137.5;1;6;6;13.142.857.142.857.100;6;6;14.0
0;20;1;166.6;1;5;5;14.4;5;5;14.0
0;44;0;103.5;0;6;0;0.0;6;0;0.0
1;49;0;110.0;0;12;7;12.0;12;9;1.122.222.222.222.220
1;46;0;128.2;0;10;9;12.2;10;10;12.8
1;41;0;137.7;0;3;3;12.333.333.333.333.300;2;2;11.0
1;18;0;128.8;0;7;7;118.375;8;8;1.248.125
1;43;0;170.0;0;5;5;11.8;5;5;14.0
1;70;0;116.4;1;5;0;0.0;5;0;0.0
1;48;0;100.9;0;6;0;0.0;6;0;0.0
1;41;0;136.0;0;19;19;1.268.421.052.631.570;13;13;12.384.615.384.615.300
1;21;0;130.0;0;6;6;12.571.428.571.428.500;6;4;13.0
1;35;0;100.0;1;7;3;11.25;7;0;0.0
1;44;0;157.0;0;5;4;14.0;5;4;15.5
1;18;0;152.1;1;5;4;13.333.333.333.333.300;5;2;13.5
1;45;0;162.9;0;6;6;13.666.666.666.666.600;6;6;13.666.666.666.666.600
1;20;0;137.2;0;6;3;10.0;6;5;10.8
1;22;0;140.0;0;6;5;12.6;6;6;11.714.285.714.285.700
1;39;0;146.5;0;5;3;17.333.333.333.333.300;5;1;17.0
1;20;0;130.0;0;6;5;13.2;6;3;12.0
1;49;0;128.0;0;5;3;14.0;5;3;13.666.666.666.666.600
1;43;0;190.0;0;4;4;13.875;1;1;12.5
1;32;0;133.2;0;5;0;0.0;5;0;0.0
1;47;0;124.3;0;9;9;1.311.111.111.111.110;7;7;14.857.142.857.142.800
1;37;1;138.1;0;5;5;13.0;5;4;13.333.333.333.333.300
1;41;0;144.3;0;10;10;12.5;7;7;12.142.857.142.857.100
1;60;0;140.0;0;18;18;1.411.111.111.111.110;13;13;1.423.076.923.076.920
1;47;0;148.3;0;11;11;14.727.272.727.272.700;9;9;1.577.777.777.777.770
1;50;0;96.0;1;6;0;0.0;5;0;0.0
1;45;0;121.7;0;5;0;0.0;5;0;0.0
1;45;0;160.0;1;5;0;0.0;5;0;0.0
1;33;0;110.3;0;5;4;13.5;5;5;11.6
1;18;0;129.0;0;8;7;13.105.714.285.714.200;8;7;13.105.714.285.714.200
1;43;0;150.0;0;5;5;13.5;5;5;14.4
1;44;0;100.0;0;13;13;11.846.153.846.153.800;11;11;12.0
1;29;0;107.5;0;5;0;0.0;5;0;0.0
1;53;0;170.0;1;6;3;14.333.333.333.333.300;6;0;0.0
1;37;0;123.0;0;5;5;15.8;5;5;17.6
1;18;0;138.5;0;6;5;13.8;6;5;12.4
1;35;0;140.0;1;10;6;12.666.666.666.666.600;9;3;12.0
1;23;0;113.6;0;6;6;13.0;6;6;12.0
1;22;0;170.0;0;0;0;0.0;0;0;0.0
1;33;0;115.5;0;6;1;11.0;6;0;0.0
1;41;0;130.0;0;5;0;0.0;5;0;0.0
1;51;0;140.0;0;7;7;15.2;8;8;16.575
1;19;0;126.6;0;6;6;14.428.571.428.571.400;7;7;14.375
1;35;0;143.2;0;5;0;0.0;5;0;0.0
1;20;0;131.4;0;0;0;0.0;0;0;0.0
1;18;0;133.3;0;6;4;13.75;6;5;11.2
1;18;1;118.3;1;6;5;12.166.666.666.666.600;6;3;12.0
1;21;0;140.0;0;6;5;12.142.857.142.857.100;6;5;11.666.666.666.666.600
1;21;0;124.7;0;6;6;12.0;6;5;11.6
1;34;0;140.0;0;5;3;11.666.666.666.666.600;5;4;12.75
1;34;0;150.0;0;6;0;0.0;6;0;0.0
1;21;0;115.6;0;6;6;11.875;6;5;12.0
1;32;0;116.9;0;11;7;11.285.714.285.714.200;7;6;12.333.333.333.333.300
1;30;0;123.4;0;6;2;10.0;6;3;11.333.333.333.333.300
1;19;0;146.5;1;12;11;12.0;11;10;11.181.818.181.818.100
1;20;0;117.1;0;7;6;13.833.333.333.333.300;6;5;13.0
1;18;0;113.9;0;6;0;0.0;6;0;0.0
1;19;0;128.7;0;6;6;14.428.571.428.571.400;6;6;12.5
1;18;0;132.9;0;7;5;14.2;7;6;12.4
1;27;0;123.0;0;5;4;11.5;5;3;10.333.333.333.333.300
1;52;0;129.8;0;6;5;13.0;6;6;15.0
1;29;0;156.1;0;6;0;0.0;6;0;0.0
1;22;0;120.0;1;6;3;11.333.333.333.333.300;6;2;11.0
1;28;0;117.2;0;18;18;12.5;13;12;11.428.571.428.571.400
1;30;0;107.0;0;5;0;0.0;5;0;0.0
0;18;0;128.4;0;7;7;13.471.428.571.428.500;8;8;13.944.444.444.444.400
0;21;0;123.4;0;5;4;11.75;5;3;13.333.333.333.333.300
0;20;1;126.7;1;6;6;13.333.333.333.333.300;6;6;14.666.666.666.666.600
0;21;1;123.0;0;8;8;13.105;8;8;13.105
0;32;0;137.2;1;5;0;0.0;5;0;0.0
1;20;1;125.9;0;6;6;15.5;6;6;12.166.666.666.666.600
1;19;0;138.0;1;0;0;0.0;0;0;0.0
1;18;0;128.2;1;6;4;11.25;6;3;12.333.333.333.333.300
1;23;0;126.5;0;15;12;11.0;14;11;11.363.636.363.636.300
1;20;0;112.4;0;6;6;12.333.333.333.333.300;6;4;13.0
0;46;0;109.0;0;9;8;11.375;5;5;11.8
1;27;0;100.0;0;18;18;1.222.222.222.222.220;12;12;12.384.615.384.615.300
1;20;0;144.7;0;0;0;0.0;0;0;0.0
1;41;0;120.0;0;9;9;12.0;7;6;12.0
1;40;0;100.0;1;5;1;11.0;5;1;10.0
1;37;0;154.0;0;16;16;14.125;11;10;13.0
1;20;0;111.3;0;5;5;10.2;5;5;11.2
0;20;0;150.0;0;5;4;12.0;5;4;12.4
0;26;0;100.0;0;9;9;12.333.333.333.333.300;7;7;12.571.428.571.428.500
1;54;0;162.5;0;9;9;14.333.333.333.333.300;7;7;13.857.142.857.142.800
1;21;0;134.1;0;6;6;15.166.666.666.666.600;6;6;14.0
0;20;1;133.0;0;6;6;15.142.857.142.857.100;6;6;15.142.857.142.857.100
0;18;0;119.0;0;6;0;0.0;6;0;0.0
0;19;0;131.1;0;7;6;13.411.428.571.428.500;8;7;13.294.444.444.444.400
0;18;0;129.4;0;6;6;12.333.333.333.333.300;6;6;12.166.666.666.666.600
0;19;0;123.9;0;6;4;11.8;6;4;12.2
0;22;0;140.0;1;6;6;12.0;6;3;12.0
0;19;0;162.0;0;6;6;15.0;6;6;15.625
0;21;0;131.6;0;12;8;13.875;11;9;12.7
0;20;0;110.6;0;7;6;11.833.333.333.333.300;7;6;14.333.333.333.333.300
0;18;1;117.4;0;6;6;12.5;6;6;13.833.333.333.333.300
0;18;1;137.8;0;6;6;15.0;6;6;15.5
0;20;0;106.7;1;6;2;11.666.666.666.666.600;6;4;10.5
0;18;1;156.9;0;7;7;14.668;8;8;1.463.375
0;18;0;129.0;0;8;6;13.345;8;6;13.345
0;20;1;124.8;0;6;5;12.8;6;6;12.333.333.333.333.300
0;19;0;115.1;0;6;6;10.833.333.333.333.300;6;6;12.142.857.142.857.100
0;18;0;146.7;0;6;6;13.666.666.666.666.600;6;5;14.0
0;18;0;132.8;0;8;7;14.537.142.857.142.800;8;7;14.537.142.857.142.800
0;18;1;159.1;1;5;5;14.4;5;5;14.0
0;20;1;137.6;0;0;0;0.0;0;0;0.0
0;19;1;124.0;0;6;6;13.166.666.666.666.600;6;6;13.833.333.333.333.300
1;36;0;149.0;0;6;2;11.5;7;0;0.0
0;19;1;129.6;0;6;6;11.333.333.333.333.300;6;6;12.428.571.428.571.400
0;18;0;110.0;0;6;6;12.0;6;5;13.6
0;18;1;116.1;0;6;6;13.166.666.666.666.600;6;6;12.166.666.666.666.600
0;18;1;133.3;0;6;6;14.833.333.333.333.300;6;6;14.166.666.666.666.600
0;19;0;144.3;0;7;7;13.0;9;9;1.322.222.222.222.220
0;18;0;133.6;0;7;7;13.087.142.857.142.800;8;8;12.95
0;19;1;123.2;0;6;6;13.333.333.333.333.300;6;6;13.666.666.666.666.600
0;18;0;137.2;0;6;6;12.166.666.666.666.600;6;4;12.75
0;22;1;130.0;0;6;6;11.0;6;4;12.0
0;18;0;110.0;1;6;0;0.0;6;0;0.0
0;19;0;118.0;0;5;5;13.6;5;5;12.2
0;18;0;128.4;0;6;6;15.5;6;6;14.0
0;19;0;113.6;0;7;7;13.857.142.857.142.800;7;7;14.285.714.285.714.200
0;20;0;113.5;1;5;2;11.5;5;3;10.0
0;18;1;146.9;0;6;6;13.0;6;6;12.166.666.666.666.600
0;23;0;141.3;1;6;6;14.0;6;4;13.0
0;20;0;129.7;0;4;0;0.0;6;0;0.0
0;20;0;121.3;0;6;6;11.166.666.666.666.600;6;6;11.5
0;22;1;109.1;1;6;0;0.0;6;0;0.0
0;18;1;107.1;0;7;7;12.142.857.142.857.100;7;6;13.666.666.666.666.600
0;18;1;129.2;0;7;7;14.145.714.285.714.200;8;8;13.627.777.777.777.700
0;18;0;154.1;0;7;7;14.45;8;8;14.144.444.444.444.400
0;18;0;147.2;0;7;7;15.714.285.714.285.700;7;7;15.0
